age,default,housing,contact,month,day_of_week,campaign,previous,cons.price.idx,cons.conf.idx,nr.employed,y
41,no,no,cellular,apr,fri,4,1,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,fri,2,0,93.075,-47.1,5099.1,0
33,no,no,telephone,apr,fri,3,0,93.075,-47.1,5099.1,0
49,no,no,cellular,apr,fri,3,0,93.075,-47.1,5099.1,0
50,no,no,cellular,apr,fri,4,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,fri,2,1,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,fri,2,1,93.075,-47.1,5099.1,0
43,no,no,cellular,apr,fri,2,0,93.075,-47.1,5099.1,0
29,no,yes,cellular,apr,fri,3,0,93.075,-47.1,5099.1,0
45,no,no,telephone,apr,fri,1,0,93.075,-47.1,5099.1,1
35,no,yes,telephone,apr,fri,2,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,fri,4,1,93.075,-47.1,5099.1,0
39,no,no,cellular,apr,fri,2,1,93.075,-47.1,5099.1,0
41,unknown,yes,cellular,apr,fri,4,0,93.075,-47.1,5099.1,0
39,no,yes,cellular,apr,fri,2,0,93.075,-47.1,5099.1,0
33,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
33,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
45,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,1
34,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
32,no,no,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
58,unknown,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
36,unknown,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
19,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
46,unknown,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
60,no,yes,telephone,apr,mon,5,0,93.075,-47.1,5099.1,0
32,no,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
45,unknown,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
19,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
40,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,1
31,unknown,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
28,unknown,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
43,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
25,no,yes,telephone,apr,mon,2,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
51,unknown,no,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
68,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
49,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
47,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,unknown,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
35,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,1
47,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
32,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
30,no,yes,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
45,unknown,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
32,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
49,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,no,yes,cellular,apr,mon,12,1,93.075,-47.1,5099.1,0
48,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,1
45,no,yes,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
52,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
33,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
24,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
32,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
36,unknown,yes,telephone,apr,mon,3,1,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
38,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
42,no,no,telephone,apr,mon,3,1,93.075,-47.1,5099.1,0
30,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
56,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
39,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
40,no,no,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
25,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,1
59,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
29,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
39,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
53,unknown,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,6,0,93.075,-47.1,5099.1,0
46,no,no,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
47,unknown,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
29,no,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
53,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
59,no,unknown,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
35,no,unknown,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
41,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
42,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,unknown,no,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
38,unknown,no,telephone,apr,mon,4,0,93.075,-47.1,5099.1,0
26,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
35,no,yes,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
44,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,6,0,93.075,-47.1,5099.1,0
34,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
43,unknown,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
43,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
51,unknown,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
39,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
31,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
41,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
29,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
44,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
29,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
30,no,yes,cellular,apr,mon,6,1,93.075,-47.1,5099.1,0
46,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
53,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
38,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
38,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
44,no,yes,cellular,apr,mon,6,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
28,no,yes,cellular,apr,thu,1,1,93.075,-47.1,5099.1,0
54,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,6,0,93.075,-47.1,5099.1,0
46,unknown,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
31,no,no,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,thu,1,1,93.075,-47.1,5099.1,0
46,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,unknown,yes,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
54,unknown,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
37,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
29,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,thu,1,1,93.075,-47.1,5099.1,1
53,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
35,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
37,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
33,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,yes,cellular,apr,mon,6,0,93.075,-47.1,5099.1,0
41,no,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,unknown,no,cellular,apr,mon,7,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
34,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
26,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
41,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
29,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
34,unknown,no,cellular,apr,mon,5,1,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
54,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
57,no,no,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
39,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
26,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
57,unknown,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
50,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
42,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
50,no,yes,cellular,apr,mon,6,0,93.075,-47.1,5099.1,0
41,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
52,no,yes,cellular,apr,mon,5,1,93.075,-47.1,5099.1,0
26,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
40,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
46,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
32,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,1
59,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
38,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
35,unknown,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
32,no,yes,telephone,apr,mon,1,2,93.075,-47.1,5099.1,0
33,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
41,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
45,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
33,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
41,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
42,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
34,unknown,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
68,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
40,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
35,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
42,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
43,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
33,unknown,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
30,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
37,unknown,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
35,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
47,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
30,no,no,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
58,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
45,no,unknown,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,no,unknown,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
49,unknown,no,cellular,apr,mon,5,1,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
57,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
26,no,no,telephone,apr,mon,2,0,93.075,-47.1,5099.1,1
35,unknown,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
46,unknown,no,cellular,apr,mon,5,2,93.075,-47.1,5099.1,0
34,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
34,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
30,no,no,cellular,apr,mon,4,1,93.075,-47.1,5099.1,0
44,no,no,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
57,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
43,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
29,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
38,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
34,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,unknown,no,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
43,no,no,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
32,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
29,no,no,cellular,apr,thu,2,1,93.075,-47.1,5099.1,0
43,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
52,no,no,cellular,apr,mon,2,2,93.075,-47.1,5099.1,0
56,no,no,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
19,no,unknown,cellular,apr,mon,3,0,93.075,-47.1,5099.1,1
26,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
43,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
35,unknown,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
31,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
31,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
47,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
21,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
45,no,unknown,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
37,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
36,unknown,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
48,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
57,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
53,unknown,unknown,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
73,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
23,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
32,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
56,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
51,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
56,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
28,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
37,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
31,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
28,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,no,no,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
46,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
30,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
39,unknown,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
43,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
57,unknown,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
19,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
54,no,no,telephone,apr,thu,1,1,93.075,-47.1,5099.1,0
32,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
55,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
48,unknown,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
50,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
40,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
33,no,unknown,cellular,apr,mon,5,0,93.075,-47.1,5099.1,0
39,no,yes,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,1
31,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
53,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
47,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
52,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
44,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
41,unknown,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
46,unknown,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
44,no,unknown,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
29,unknown,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
71,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
38,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
52,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
49,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
52,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
48,no,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
33,no,no,cellular,apr,mon,2,2,93.075,-47.1,5099.1,0
56,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
49,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
46,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
47,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
75,no,no,cellular,apr,mon,4,0,93.075,-47.1,5099.1,1
23,no,no,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
57,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
50,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
53,no,no,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
47,unknown,no,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
41,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
52,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
29,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
54,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
31,no,no,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
30,no,yes,cellular,apr,mon,3,1,93.075,-47.1,5099.1,0
33,no,yes,cellular,apr,mon,3,2,93.075,-47.1,5099.1,0
30,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
45,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
33,no,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
53,unknown,unknown,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,4,0,93.075,-47.1,5099.1,0
38,no,unknown,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
45,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
34,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
22,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
36,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
19,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,1
40,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
30,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
35,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
35,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
52,no,yes,cellular,apr,mon,5,1,93.075,-47.1,5099.1,0
31,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
40,no,yes,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
45,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
33,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
38,unknown,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
37,unknown,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
31,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
43,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
34,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
40,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
40,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
45,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
55,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
56,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
31,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
59,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
33,unknown,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
37,no,yes,cellular,apr,mon,3,0,93.075,-47.1,5099.1,0
60,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
30,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
32,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
41,no,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
24,no,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
53,unknown,yes,cellular,apr,mon,1,1,93.075,-47.1,5099.1,0
57,no,yes,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
33,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
59,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
40,unknown,unknown,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
30,no,unknown,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
29,no,unknown,telephone,apr,mon,1,0,93.075,-47.1,5099.1,0
50,no,no,cellular,apr,mon,2,1,93.075,-47.1,5099.1,0
25,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
35,unknown,yes,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
44,no,no,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
25,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
25,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,1
32,no,yes,cellular,apr,mon,2,0,93.075,-47.1,5099.1,0
37,no,no,cellular,apr,mon,1,0,93.075,-47.1,5099.1,0
